"Country","Confirmed","Deaths","Recovered","Active","Date","Lat","Long"
"Nepal",1,0,1,0,2020-02-17,"28.394857","84.124008"
"Others",454,0,0,454,2020-02-17,"-22.95764","18.49041"
"Philippines",3,1,1,1,2020-02-17,"12.879721","121.774017"
"Russia",2,0,2,0,2020-02-17,"61.52401","105.318756"
"Singapore",77,0,24,53,2020-02-17,"1.352083","103.819836"
"South Korea",30,0,10,20,2020-02-17,"-22.95764","18.49041"
"Spain",2,0,2,0,2020-02-17,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-17,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-17,"60.128161","18.643501"
"Taiwan",22,1,2,19,2020-02-17,"-22.95764","18.49041"
"Thailand",35,0,15,20,2020-02-17,"15.870032","100.992541"
"UK",9,0,8,1,2020-02-17,"-22.95764","18.49041"
"United Arab Emirates",9,0,4,5,2020-02-17,"23.424076","53.847818"
"US",15,0,3,12,2020-02-17,"37.09024","-95.712891"
"Vietnam",16,0,7,9,2020-02-17,"14.058324","108.277199"
"Australia",15,0,8,7,2020-02-16,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-16,"50.503887","4.469936"
"Cambodia",1,0,1,0,2020-02-16,"12.565679","104.990963"
"Canada",7,0,1,6,2020-02-16,"56.130366","-106.346771"
"Egypt",1,0,0,1,2020-02-16,"26.820553","30.802498"
"Finland",1,0,1,0,2020-02-16,"61.92411","25.748151"
"France",12,1,4,7,2020-02-16,"46.227638","2.213749"
"Germany",16,0,1,15,2020-02-16,"51.165691","10.451526"
"Hong Kong",57,1,2,54,2020-02-16,"-22.95764","18.49041"
"India",3,0,3,0,2020-02-16,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-16,"41.87194","12.56738"
"Japan",59,1,12,46,2020-02-16,"36.204824","138.252924"
"Macau",10,0,5,5,2020-02-16,"-22.95764","18.49041"
"Mainland China",70446,1765,10748,57933,2020-02-16,"-22.95764","18.49041"
"Malaysia",22,0,7,15,2020-02-16,"4.210484","101.975766"
"Nepal",1,0,1,0,2020-02-16,"28.394857","84.124008"
"Others",355,0,0,355,2020-02-16,"-22.95764","18.49041"
"Philippines",3,1,1,1,2020-02-16,"12.879721","121.774017"
"Russia",2,0,2,0,2020-02-16,"61.52401","105.318756"
"Singapore",75,0,18,57,2020-02-16,"1.352083","103.819836"
"South Korea",29,0,9,20,2020-02-16,"-22.95764","18.49041"
"Spain",2,0,2,0,2020-02-16,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-16,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-16,"60.128161","18.643501"
"Taiwan",20,1,2,17,2020-02-16,"-22.95764","18.49041"
"Thailand",34,0,14,20,2020-02-16,"15.870032","100.992541"
"UK",9,0,8,1,2020-02-16,"-22.95764","18.49041"
"United Arab Emirates",9,0,4,5,2020-02-16,"23.424076","53.847818"
"US",15,0,3,12,2020-02-16,"37.09024","-95.712891"
"Vietnam",16,0,7,9,2020-02-16,"14.058324","108.277199"
"Australia",15,0,8,7,2020-02-15,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-15,"50.503887","4.469936"
"Cambodia",1,0,1,0,2020-02-15,"12.565679","104.990963"
"Canada",7,0,1,6,2020-02-15,"56.130366","-106.346771"
"Egypt",1,0,0,1,2020-02-15,"26.820553","30.802498"
"Finland",1,0,1,0,2020-02-15,"61.92411","25.748151"
"France",12,1,4,7,2020-02-15,"46.227638","2.213749"
"Germany",16,0,1,15,2020-02-15,"51.165691","10.451526"
"Hong Kong",56,1,1,54,2020-02-15,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-15,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-15,"41.87194","12.56738"
"Japan",43,1,12,30,2020-02-15,"36.204824","138.252924"
"Macau",10,0,3,7,2020-02-15,"-22.95764","18.49041"
"Mainland China",68347,1662,9294,57391,2020-02-15,"-22.95764","18.49041"
"Malaysia",22,0,7,15,2020-02-15,"4.210484","101.975766"
"Nepal",1,0,1,0,2020-02-15,"28.394857","84.124008"
"Others",285,0,0,285,2020-02-15,"-22.95764","18.49041"
"Philippines",3,1,1,1,2020-02-15,"12.879721","121.774017"
"Russia",2,0,2,0,2020-02-15,"61.52401","105.318756"
"Singapore",72,0,18,54,2020-02-15,"1.352083","103.819836"
"South Korea",28,0,9,19,2020-02-15,"-22.95764","18.49041"
"Spain",2,0,2,0,2020-02-15,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-15,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-15,"60.128161","18.643501"
"Taiwan",18,0,2,16,2020-02-15,"-22.95764","18.49041"
"Thailand",33,0,12,21,2020-02-15,"15.870032","100.992541"
"UK",9,0,1,8,2020-02-15,"-22.95764","18.49041"
"United Arab Emirates",8,0,3,5,2020-02-15,"23.424076","53.847818"
"US",15,0,3,12,2020-02-15,"37.09024","-95.712891"
"Vietnam",16,0,7,9,2020-02-15,"14.058324","108.277199"
"Australia",15,0,8,7,2020-02-14,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-14,"50.503887","4.469936"
"Cambodia",1,0,1,0,2020-02-14,"12.565679","104.990963"
"Canada",7,0,1,6,2020-02-14,"56.130366","-106.346771"
"Egypt",1,0,0,1,2020-02-14,"26.820553","30.802498"
"Finland",1,0,1,0,2020-02-14,"61.92411","25.748151"
"France",11,0,2,9,2020-02-14,"46.227638","2.213749"
"Germany",16,0,1,15,2020-02-14,"51.165691","10.451526"
"Hong Kong",56,1,1,54,2020-02-14,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-14,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-14,"41.87194","12.56738"
"Japan",29,1,9,19,2020-02-14,"36.204824","138.252924"
"Macau",10,0,3,7,2020-02-14,"-22.95764","18.49041"
"Mainland China",66292,1520,7973,56799,2020-02-14,"-22.95764","18.49041"
"Malaysia",19,0,3,16,2020-02-14,"4.210484","101.975766"
"Nepal",1,0,1,0,2020-02-14,"28.394857","84.124008"
"Others",218,0,0,218,2020-02-14,"-22.95764","18.49041"
"Philippines",3,1,1,1,2020-02-14,"12.879721","121.774017"
"Russia",2,0,2,0,2020-02-14,"61.52401","105.318756"
"Singapore",67,0,17,50,2020-02-14,"1.352083","103.819836"
"South Korea",28,0,7,21,2020-02-14,"-22.95764","18.49041"
"Spain",2,0,0,2,2020-02-14,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-14,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-14,"60.128161","18.643501"
"Taiwan",18,0,2,16,2020-02-14,"-22.95764","18.49041"
"Thailand",33,0,12,21,2020-02-14,"15.870032","100.992541"
"UK",9,0,1,8,2020-02-14,"-22.95764","18.49041"
"United Arab Emirates",8,0,1,7,2020-02-14,"23.424076","53.847818"
"US",15,0,3,12,2020-02-14,"37.09024","-95.712891"
"Vietnam",16,0,7,9,2020-02-14,"14.058324","108.277199"
"Australia",15,0,8,7,2020-02-13,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-13,"50.503887","4.469936"
"Cambodia",1,0,1,0,2020-02-13,"12.565679","104.990963"
"Canada",7,0,1,6,2020-02-13,"56.130366","-106.346771"
"Finland",1,0,1,0,2020-02-13,"61.92411","25.748151"
"France",11,0,2,9,2020-02-13,"46.227638","2.213749"
"Germany",16,0,1,15,2020-02-13,"51.165691","10.451526"
"Hong Kong",53,1,1,51,2020-02-13,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-13,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-13,"41.87194","12.56738"
"Japan",28,1,9,18,2020-02-13,"36.204824","138.252924"
"Macau",10,0,3,7,2020-02-13,"-22.95764","18.49041"
"Mainland China",59832,1368,6213,52251,2020-02-13,"-22.95764","18.49041"
"Malaysia",19,0,3,16,2020-02-13,"4.210484","101.975766"
"Nepal",1,0,1,0,2020-02-13,"28.394857","84.124008"
"Others",175,0,0,175,2020-02-13,"-22.95764","18.49041"
"Philippines",3,1,1,1,2020-02-13,"12.879721","121.774017"
"Russia",2,0,2,0,2020-02-13,"61.52401","105.318756"
"Singapore",58,0,15,43,2020-02-13,"1.352083","103.819836"
"South Korea",28,0,7,21,2020-02-13,"-22.95764","18.49041"
"Spain",2,0,0,2,2020-02-13,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-13,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-13,"60.128161","18.643501"
"Taiwan",18,0,1,17,2020-02-13,"-22.95764","18.49041"
"Thailand",33,0,12,21,2020-02-13,"15.870032","100.992541"
"UK",9,0,1,8,2020-02-13,"-22.95764","18.49041"
"United Arab Emirates",8,0,1,7,2020-02-13,"23.424076","53.847818"
"US",15,0,3,12,2020-02-13,"37.09024","-95.712891"
"Vietnam",16,0,7,9,2020-02-13,"14.058324","108.277199"
"Australia",15,0,2,13,2020-02-12,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-12,"50.503887","4.469936"
"Cambodia",1,0,1,0,2020-02-12,"12.565679","104.990963"
"Canada",7,0,1,6,2020-02-12,"56.130366","-106.346771"
"Finland",1,0,1,0,2020-02-12,"61.92411","25.748151"
"France",11,0,2,9,2020-02-12,"46.227638","2.213749"
"Germany",16,0,0,16,2020-02-12,"51.165691","10.451526"
"Hong Kong",50,1,1,48,2020-02-12,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-12,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-12,"41.87194","12.56738"
"Japan",28,0,9,19,2020-02-12,"36.204824","138.252924"
"Macau",10,0,2,8,2020-02-12,"-22.95764","18.49041"
"Mainland China",44699,1116,5079,38504,2020-02-12,"-22.95764","18.49041"
"Malaysia",18,0,3,15,2020-02-12,"4.210484","101.975766"
"Nepal",1,0,1,0,2020-02-12,"28.394857","84.124008"
"Others",175,0,0,175,2020-02-12,"-22.95764","18.49041"
"Philippines",3,1,1,1,2020-02-12,"12.879721","121.774017"
"Russia",2,0,2,0,2020-02-12,"61.52401","105.318756"
"Singapore",50,0,15,35,2020-02-12,"1.352083","103.819836"
"South Korea",28,0,7,21,2020-02-12,"-22.95764","18.49041"
"Spain",2,0,0,2,2020-02-12,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-12,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-12,"60.128161","18.643501"
"Taiwan",18,0,1,17,2020-02-12,"-22.95764","18.49041"
"Thailand",33,0,10,23,2020-02-12,"15.870032","100.992541"
"UK",9,0,1,8,2020-02-12,"-22.95764","18.49041"
"United Arab Emirates",8,0,1,7,2020-02-12,"23.424076","53.847818"
"US",13,0,3,10,2020-02-12,"37.09024","-95.712891"
"Vietnam",15,0,6,9,2020-02-12,"14.058324","108.277199"
"Australia",15,0,2,13,2020-02-11,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-11,"50.503887","4.469936"
"Cambodia",1,0,0,1,2020-02-11,"12.565679","104.990963"
"Canada",7,0,0,7,2020-02-11,"56.130366","-106.346771"
"Finland",1,0,0,1,2020-02-11,"61.92411","25.748151"
"France",11,0,0,11,2020-02-11,"46.227638","2.213749"
"Germany",16,0,0,16,2020-02-11,"51.165691","10.451526"
"Hong Kong",49,1,0,48,2020-02-11,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-11,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-11,"41.87194","12.56738"
"Japan",26,0,9,17,2020-02-11,"36.204824","138.252924"
"Macau",10,0,1,9,2020-02-11,"-22.95764","18.49041"
"Mainland China",44327,1111,4635,38581,2020-02-11,"-22.95764","18.49041"
"Malaysia",18,0,3,15,2020-02-11,"4.210484","101.975766"
"Nepal",1,0,0,1,2020-02-11,"28.394857","84.124008"
"Others",135,0,0,135,2020-02-11,"-22.95764","18.49041"
"Philippines",3,1,0,2,2020-02-11,"12.879721","121.774017"
"Russia",2,0,0,2,2020-02-11,"61.52401","105.318756"
"Singapore",47,0,9,38,2020-02-11,"1.352083","103.819836"
"South Korea",28,0,3,25,2020-02-11,"-22.95764","18.49041"
"Spain",2,0,0,2,2020-02-11,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-11,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-11,"60.128161","18.643501"
"Taiwan",18,0,1,17,2020-02-11,"-22.95764","18.49041"
"Thailand",33,0,10,23,2020-02-11,"15.870032","100.992541"
"UK",8,0,0,8,2020-02-11,"-22.95764","18.49041"
"United Arab Emirates",8,0,0,8,2020-02-11,"23.424076","53.847818"
"US",13,0,3,10,2020-02-11,"37.09024","-95.712891"
"Vietnam",15,0,6,9,2020-02-11,"14.058324","108.277199"
"Australia",15,0,2,13,2020-02-10,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-10,"50.503887","4.469936"
"Cambodia",1,0,0,1,2020-02-10,"12.565679","104.990963"
"Canada",7,0,0,7,2020-02-10,"56.130366","-106.346771"
"Finland",1,0,0,1,2020-02-10,"61.92411","25.748151"
"France",11,0,0,11,2020-02-10,"46.227638","2.213749"
"Germany",14,0,0,14,2020-02-10,"51.165691","10.451526"
"Hong Kong",38,1,0,37,2020-02-10,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-10,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-10,"41.87194","12.56738"
"Japan",26,0,4,22,2020-02-10,"36.204824","138.252924"
"Macau",10,0,1,9,2020-02-10,"-22.95764","18.49041"
"Mainland China",42306,1011,3917,37378,2020-02-10,"-22.95764","18.49041"
"Malaysia",18,0,1,17,2020-02-10,"4.210484","101.975766"
"Nepal",1,0,0,1,2020-02-10,"28.394857","84.124008"
"Others",135,0,0,135,2020-02-10,"-22.95764","18.49041"
"Philippines",3,1,0,2,2020-02-10,"12.879721","121.774017"
"Russia",2,0,0,2,2020-02-10,"61.52401","105.318756"
"Singapore",45,0,2,43,2020-02-10,"1.352083","103.819836"
"South Korea",27,0,3,24,2020-02-10,"-22.95764","18.49041"
"Spain",2,0,0,2,2020-02-10,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-10,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-10,"60.128161","18.643501"
"Taiwan",18,0,1,17,2020-02-10,"-22.95764","18.49041"
"Thailand",32,0,10,22,2020-02-10,"15.870032","100.992541"
"UK",8,0,0,8,2020-02-10,"-22.95764","18.49041"
"United Arab Emirates",8,0,0,8,2020-02-10,"23.424076","53.847818"
"US",12,0,3,9,2020-02-10,"37.09024","-95.712891"
"Vietnam",14,0,1,13,2020-02-10,"14.058324","108.277199"
"Australia",15,0,2,13,2020-02-09,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-09,"50.503887","4.469936"
"Cambodia",1,0,0,1,2020-02-09,"12.565679","104.990963"
"Canada",7,0,0,7,2020-02-09,"56.130366","-106.346771"
"Finland",1,0,0,1,2020-02-09,"61.92411","25.748151"
"France",11,0,0,11,2020-02-09,"46.227638","2.213749"
"Germany",14,0,0,14,2020-02-09,"51.165691","10.451526"
"Hong Kong",29,1,0,28,2020-02-09,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-09,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-09,"41.87194","12.56738"
"Japan",26,0,1,25,2020-02-09,"36.204824","138.252924"
"Macau",10,0,1,9,2020-02-09,"-22.95764","18.49041"
"Mainland China",39790,904,3218,35668,2020-02-09,"-22.95764","18.49041"
"Malaysia",16,0,1,15,2020-02-09,"4.210484","101.975766"
"Nepal",1,0,0,1,2020-02-09,"28.394857","84.124008"
"Others",64,0,0,64,2020-02-09,"-22.95764","18.49041"
"Philippines",3,1,0,2,2020-02-09,"12.879721","121.774017"
"Russia",2,0,0,2,2020-02-09,"61.52401","105.318756"
"Singapore",40,0,2,38,2020-02-09,"1.352083","103.819836"
"South Korea",25,0,3,22,2020-02-09,"-22.95764","18.49041"
"Spain",2,0,0,2,2020-02-09,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-09,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-09,"60.128161","18.643501"
"Taiwan",18,0,1,17,2020-02-09,"-22.95764","18.49041"
"Thailand",32,0,10,22,2020-02-09,"15.870032","100.992541"
"UK",3,0,0,3,2020-02-09,"-22.95764","18.49041"
"United Arab Emirates",7,0,0,7,2020-02-09,"23.424076","53.847818"
"US",12,0,3,9,2020-02-09,"37.09024","-95.712891"
"Vietnam",13,0,1,12,2020-02-09,"14.058324","108.277199"
"Australia",15,0,2,13,2020-02-08,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-08,"50.503887","4.469936"
"Cambodia",1,0,0,1,2020-02-08,"12.565679","104.990963"
"Canada",7,0,0,7,2020-02-08,"56.130366","-106.346771"
"Finland",1,0,0,1,2020-02-08,"61.92411","25.748151"
"France",11,0,0,11,2020-02-08,"46.227638","2.213749"
"Germany",13,0,0,13,2020-02-08,"51.165691","10.451526"
"Hong Kong",26,1,0,25,2020-02-08,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-08,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-08,"41.87194","12.56738"
"Japan",25,0,1,24,2020-02-08,"36.204824","138.252924"
"Macau",10,0,1,9,2020-02-08,"-22.95764","18.49041"
"Mainland China",36778,804,2595,33379,2020-02-08,"-22.95764","18.49041"
"Malaysia",16,0,1,15,2020-02-08,"4.210484","101.975766"
"Nepal",1,0,0,1,2020-02-08,"28.394857","84.124008"
"Others",61,0,0,61,2020-02-08,"-22.95764","18.49041"
"Philippines",3,1,0,2,2020-02-08,"12.879721","121.774017"
"Russia",2,0,0,2,2020-02-08,"61.52401","105.318756"
"Singapore",33,0,2,31,2020-02-08,"1.352083","103.819836"
"South Korea",24,0,1,23,2020-02-08,"-22.95764","18.49041"
"Spain",1,0,0,1,2020-02-08,"40.463667","-3.74922"
"Sri Lanka",1,0,1,0,2020-02-08,"7.873054","80.771797"
"Sweden",1,0,0,1,2020-02-08,"60.128161","18.643501"
"Taiwan",17,0,1,16,2020-02-08,"-22.95764","18.49041"
"Thailand",32,0,10,22,2020-02-08,"15.870032","100.992541"
"UK",3,0,0,3,2020-02-08,"-22.95764","18.49041"
"United Arab Emirates",7,0,0,7,2020-02-08,"23.424076","53.847818"
"US",12,0,0,12,2020-02-08,"37.09024","-95.712891"
"Vietnam",13,0,1,12,2020-02-08,"14.058324","108.277199"
"Australia",15,0,2,13,2020-02-07,"-25.274398","133.775136"
"Belgium",1,0,0,1,2020-02-07,"50.503887","4.469936"
"Cambodia",1,0,0,1,2020-02-07,"12.565679","104.990963"
"Canada",7,0,0,7,2020-02-07,"56.130366","-106.346771"
"Finland",1,0,0,1,2020-02-07,"61.92411","25.748151"
"France",6,0,0,6,2020-02-07,"46.227638","2.213749"
"Germany",13,0,0,13,2020-02-07,"51.165691","10.451526"
"Hong Kong",25,1,0,24,2020-02-07,"-22.95764","18.49041"
"India",3,0,0,3,2020-02-07,"20.593684","78.96288"
"Italy",3,0,0,3,2020-02-07,"41.87194","12.56738"
"Japan",25,0,1,24,2020-02-07,"36.204824","138.252924"
"Macau",10,0,1,9,2020-02-07,"-22.95764","18.49041"
"Mainland China",34075,717,1998,31360,2020-02-07,"-22.95764","18.49041"
"Malaysia",12,0,1,11,2020-02-07,"4.210484","101.975766"
"Nepal",1,0,0,1,2020-02-07,"28.394857","84.124008"
"Others",61,0,0,61,2020-02-07,"-22.95764","18.49041"
"Philippines",3,1,0,2,2020-02-07,"12.879721","121.774017"
